Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18
ada-green-brighty-neutral-k,ADA Green Brighty Neutral K,,ADA,,Additifs,Eau Douce,TRUE,Size,300ml,300,shopify,7,deny,manual,24.99,,18.99
ada-green-brighty-nitrogen,ADA Green Brighty Nitrogen,,ADA,,Additifs,Eau Douce,TRUE,Size,300ml,300,shopify,6,deny,manual,28.99,,18.99
ada-green-brighty-iron,ADA Green Brighty Iron,,ADA,,Additifs,Eau Douce,TRUE,Size,300ml,300,shopify,6,deny,manual,28.99,,18.99
ada-green-brighty-mineral,ADA Green Brighty Mineral,,ADA,,Additifs,Eau Douce,TRUE,Size,300ml,300,shopify,6,deny,manual,28.99,,18.99
ada-tourmaline-bc,ADA Tourmaline BC,,ADA,,Substrats,Eau Douce,TRUE,Size,100g,500,shopify,11,deny,manual,34.99,,18.99
ada-tourmaline-bc,,,,,,,,,,,,,,,,,
ada-bacter-100,ADA Bacter 100,,ADA,,Substrats,Eau Douce,TRUE,Size,100g,500,shopify,8,deny,manual,39.99,,21.99
ada-bacter-100,,,,,,,,,,,,,,,,,
ada-aquasoil-amazonia,ADA AquaSoil Amazonia,,ADA,,Substrats,Eau Douce,TRUE,Size,9L,9000,shopify,0,deny,manual,75.99,,41.99
ada-aquasoil-amazonia,,,,,,,,,,,,,,,,,
ada-aquasoil-amazonia-ver-2,ADA AquaSoil Amazonia Ver. 2,,ADA,,Substrats,Eau Douce,TRUE,Size,3L,3000,shopify,9,deny,manual,30.99,,18.99
ada-aquasoil-amazonia-ver-2,,,,,,,,,9L,9000,shopify,0,deny,manual,67.99,,37.99
ada-colorado-sand,ADA Colorado Sand,,ADA,,Substrats,Eau Douce,TRUE,Size,8kg,8000,shopify,0,deny,manual,66.99,,38.99
ada-la-plata-sand,ADA La Plata Sand,,ADA,,Substrats,Eau Douce,TRUE,Size,2kg,8000,shopify,1,deny,manual,24.99,,15.99
ada-la-plata-sand,,,,,,,,,8kg,8000,shopify,0,deny,manual,67.99,,38.99
ada-aqua-gravel,ADA Aqua Gravel,,ADA,,Substrats,Eau Douce,TRUE,Size,2 kg,8000,shopify,4,deny,manual,12.99,,7.99
ada-aqua-gravel,,,,,,,,,8kg,8000,shopify,0,deny,manual,25.99,,15.99
ada-power-sand-advance-m,ADA Power Sand Advance M,,ADA,,Substrats,Eau Douce,TRUE,Size,6L,6000,shopify,0,deny,manual,144.99,,73.99
ada-power-sand-advance-m,,,,,,,,,,,,,,,,,
atlantic-blue-tang,Atlantic Blue Tang,,AquaZen,,Poisson,"Eau Salée, Tang",FALSE,Title,Default Title,0,shopify,0,deny,manual,100,,45
orchid-dottyback-1,Orchid Dottyback,,AquaZen,,Poisson,"Dottyback, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
neon-dottyback,Neon Dottyback,,AquaZen,,Poisson,"Dottyback, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,39,,19
molly-miller-blenny,Molly Miller Blenny,,AquaZen,,Poisson,"Blenny, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,39,,
orange-lobophyllia-1,Orange Green Lobophyllia,,AquaZen,,Coral,"Eau Salée, Lobophyllia, LPS",FALSE,Title,Default Title,0,shopify,3,deny,manual,45,,
red-sea-desktop-peninsule,Red Sea Desktop Péninsule,,Red Sea,,Aquarium,"Eau Douce, Eau Salée",FALSE,Size,Sans Meuble,0,shopify,0,deny,manual,499.99,,
red-sea-desktop-peninsule,,,,,,,,,Avec Meuble (Noir),0,shopify,0,deny,manual,945.99,,
red-sea-desktop-peninsule,,,,,,,,,Avec Meuble (Blanc),0,shopify,0,deny,manual,945.99,,
red-sea-desktop-peninsule,,,,,,,,,,,,,,,,,
api-melafix,API Melafix,,API,,Traitement,"Eau Douce, Eau Salée",TRUE,Size,237ml,0,shopify,2,deny,manual,13.99,,8.23
otocinclus-otocinclus-vestitus,Otocinclus (Otocinclus vestitus),,AquaZen,,Poisson,"Catfish, Eau Douce",FALSE,Size,Unité,0,shopify,0,deny,manual,4.99,,
otocinclus-otocinclus-vestitus,,,,,,,,,3,0,shopify,0,deny,manual,12,,
diamond-head-neon-tetra-paracheirodon-innesi,Diamond Head Neon Tetra (Paracheirodon innesi),,AquaZen,,Poisson,"Eau Douce, Tetra",FALSE,Size,Unité,0,shopify,0,deny,manual,5.99,,
diamond-head-neon-tetra-paracheirodon-innesi,,,,,,,,,5,0,shopify,0,deny,manual,27.5,,
diamond-head-neon-tetra-paracheirodon-innesi,,,,,,,,,10,0,shopify,0,deny,manual,50,,
chain-dwarf-loach-botia-sidthimunki,Chain Dwarf Loach (Botia sidthimunki),,AquaZen,,Poisson,"Eau Douce, Loach",TRUE,Size,Unité,0,shopify,10,deny,manual,15.99,,
chain-dwarf-loach-botia-sidthimunki,,,,,,,,,3,0,shopify,2,deny,manual,45,,
sparkling-gourami,Sparkling Gourami (Trichopsis pumilus),,AquaZen,,Poisson,"Eau Douce, Gourami",TRUE,Size,Unité,0,shopify,18,deny,manual,8.99,,
sparkling-gourami,,,,,,,,,6,0,shopify,3,deny,manual,48,,
gold-molly,Gold Molly (Poecilia sphenops),,AquaZen,,Poisson,"Eau Douce, Molly",FALSE,Title,Default Title,0,shopify,0,deny,manual,4.99,,
bloody-mary-shrimp,Bloody Mary Shrimp (Neocaridina heteropoda),,AquaZen,,Invertébrés,"Crevette, Eau Douce",TRUE,Size,Unité,0,shopify,14,deny,manual,5.99,,
bloody-mary-shrimp,,,,,,,,,5,0,shopify,2,deny,manual,25,,
betta-plakat-koi,Betta Plakat Koi,,AquaZen,,Poisson,"Eau Douce, Gourami",TRUE,Title,Default Title,0,shopify,1,deny,manual,29.99,,
khuli-loach,Kuhli Loach (Pangio kuhlii),,AquaZen,,Poisson,"Eau Douce, Loach",FALSE,Size,Unité,0,shopify,0,deny,manual,4.99,,
khuli-loach,,,,,,,,,3,0,shopify,0,deny,manual,12,,
white-wizard-snail,White Wizard Snail,,AquaZen,,Invertébrés,"Eau Douce, Escargot",TRUE,Title,Default Title,0,shopify,0,deny,manual,5.99,,2.69
crystal-shrimp-grade-sss,Crystal Shrimp Grade SSS (Caridina cf. cantonensis var.),,AquaZen,,Invertébrés,"Crevette, Eau Douce",FALSE,Title,Default Title,0,shopify,0,deny,manual,10.99,,
crystal-shrimp-grade-a-s,Crystal Shrimp Grade A - S (Caridina cf. cantonensis var.),,AquaZen,,Invertébrés,"Crevette, Eau Douce",TRUE,Title,Default Title,0,shopify,10,deny,manual,7.99,,
seachem-reef-glue,Seachem Reef Glue,,Seachem,,Entretien,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,1,deny,manual,15.99,,7.61
wysiwyg-ultra-mushroom,WYSIWYG Ultra Mushroom,,AquaZen,,Coral,"Eau Salée, Mushroom, Soft Coral",FALSE,Title,Default Title,0,shopify,0,deny,manual,200,,
wysiwyg-rapunzel-torch,WYSIWYG Rapunzel Torch,,AquaZen,,Coral,"Eau Salée, Euphyllia, LPS",FALSE,Title,Default Title,0,shopify,0,deny,manual,300,,
volcano-chalice,Volcano Chalice,,AquaZen,,Coral,"Chalice, Eau Salée, LPS",TRUE,Size,"1""",0,shopify,1,deny,manual,80,,
tiger-torch,Tiger Torch,,AquaZen,,Coral,"Eau Salée, Euphyllia, LPS",FALSE,Title,Default Title,0,shopify,0,deny,manual,400,,
tiger-torch,,,,,,,,,,,,,,,,,
tiger-torch,,,,,,,,,,,,,,,,,
midas-blenny,Midas Blenny,,AquaZen,,Poisson,"Blenny, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,89.99,,
red-dragonet,Red Dragonet,,AquaZen,,Poisson,"Dragonet, Eau Salée",FALSE,Title,Default Title,0,shopify,2,deny,manual,45,,
eucalyptus-root-l-3,Eucalyptus Root L,,AquaZen,,Wood,Eau Douce,FALSE,Title,Default Title,2993.709642,shopify,0,deny,manual,58.99,,33.2
eucalyptus-root-l-3,,,,,,,,,,,,,,,,,
eucalyptus-root-l,Eucalyptus Root L,,AquaZen,,Wood,Eau Douce,TRUE,Title,Default Title,2993.709642,shopify,2,deny,manual,58.99,,33.2
eucalyptus-root-l,,,,,,,,,,,,,,,,,
seapora-aquarium-crystal-17-gallons,Seapora Aquarium Crystal 17 Gallons,,Seapora,,Aquarium,"Aquarium, Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,0,deny,manual,205.99,,138.27
seapora-aquarium-90-gallons,Seapora Aquarium 90 Gallons,,Seapora,,Aquarium,"Aquarium, Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,0,deny,manual,469.99,,345.27
seapora-aquarium-75-gallons,Seapora Aquarium 75 Gallons,,Seapora,,Aquarium,"Aquarium, Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,0,deny,manual,299.99,,226.33
red-sea-desktop,Red Sea Desktop Cube,,Red Sea,,Aquarium,"Aquarium, Eau Douce, Eau Salée",FALSE,Size,Sans Meuble,0,shopify,0,deny,manual,429.99,,
red-sea-desktop,,,,,,,,,Avec Meuble (Noir),0,shopify,0,deny,manual,869.99,,
red-sea-desktop,,,,,,,,,Avec Meuble (Blanc),0,shopify,0,deny,manual,869.99,,
red-sea-desktop,,,,,,,,,,,,,,,,,
aquavitro-curved-spring-shears,Aquavitro Curved Spring Shears,,Aquavitro,,Entretien,Eau Douce,TRUE,Title,Default Title,0,shopify,1,deny,manual,32.99,,21.4
glass-anemone-shrimp,Glass Anemone Shrimp,,AquaZen,,Invertébrés,"Crevette, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,20,,
fromia-deep-starfish,Fromia Deep Starfish,,AquaZen,,Invertébrés,"Eau Salée, Starfish",FALSE,Title,Default Title,0,shopify,0,deny,manual,45,,
brightwell-blackwater-clean,Brightwell BlackWater Clean,,Brightwell,,Additifs,Eau Douce,FALSE,Size,125ml,0,shopify,0,deny,manual,7.99,,5.28
red-sea-filter-bag-225-microns-thin-mesh,Red Sea Filter Bag 225 Microns Thin Mesh,,Red Sea,,Filtration,Eau Salée,TRUE,Title,225 Micron,0,shopify,3,deny,manual,15.99,,10.71
red-sea-filter-bag-225-microns-thin-mesh,,,,,,,,,225 Micron Thin Mesh,0,shopify,2,deny,manual,15.99,,10.71
red-sea-rsk-300-reefer-skimmer,Red Sea RSK 300 Reefer Skimmer,,Red Sea,,Écumeur de Protéine,"Eau Salée, Skimmer",TRUE,Title,Default Title,5500,shopify,1,deny,manual,569.99,,426.75
red-sea-reefdose-holder,Red Sea ReefDose Holder,,Red Sea,,Additifs,"Eau Douce, Eau Salée",TRUE,Title,Default Title,0,shopify,2,deny,manual,24.99,,19.58
pink-line-acropora-goby,Green Clown Goby,,AquaZen,,Poisson,"Eau Salée, Goby",FALSE,Title,Default Title,0,shopify,0,deny,manual,31,,15.2
solorensis-wrasse,Solorensis Wrasse,,AquaZen,,Poisson,"Eau Salée, Wrasse",FALSE,Title,Default Title,0,shopify,0,deny,manual,95,,
orange-back-fairy-wrasse,Orange Back Fairy Wrasse (Cirrhilabrus aurentidorsalis),,AquaZen,,Poisson,"Eau Salée, Wrasse",TRUE,Title,Default Title,0,shopify,1,deny,manual,100,,42.02
orange-shoulder-tang,Orange Shoulder Tang,,AquaZen,,Poisson,"Eau Salée, Tang",FALSE,Title,Default Title,0,shopify,0,deny,manual,110,,
springer-damsel,Springer Damsel,,AquaZen,,Poisson,"Damselfish, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,20,,9.95
copperband-butterflyfish,Copperband Butterflyfish,,AquaZen,,Poisson,"Butterflyfish, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,120,,
fauna-marin-icp-test,Fauna Marin ICP Test,,Fauna Marin,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,3,deny,manual,35.99,,25.19
fauna-marin-icp-test-total,Fauna Marin ICP Test Total,,Fauna Marin,,Test,Eau Salée,TRUE,Title,Default Title,0,shopify,2,deny,manual,56.99,,39.89
salifert-kh-eau-douce,Salifert Test KH (Eau Douce),,Salifert,,Test,Eau Douce,TRUE,Title,Default Title,0,shopify,8,deny,manual,9.99,,4.83
heteractis-magnifica,Heteractis Magnifica,,AquaZen,,Invertébrés,"Anemone, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,95,,
sea-hare,Sea Hare,,AquaZen,,Invertébrés,Eau Salée,FALSE,Title,Default Title,0,shopify,0,deny,manual,45,,
ista-thermometre-digital-submersible,ISTA Thermomètre Digital Submersible,,ISTA,,Chauffe-Eau,"Eau Douce, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,12.99,,6.73
ista-controlleur-regulateur-co2,ISTA Controlleur / Régulateur CO2,,ISTA,,CO2,Eau Douce,FALSE,Title,Default Title,1000,shopify,0,deny,manual,213.99,,124.29
cryptocoryne-wendtii-broad-leaf,Cryptocoryne Wendtii 'Broad leaf',,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,9.99,,
cryoptocoryne-wendtii-mi-oya,Cryptocoryne Wendtii 'Mi Oya',,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,9.99,,
rotala-bonsai,Rotala Bonsai,,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,11.99,,
anubias-barteri-nana-golden,Anubias barteri nana 'Golden',,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,16.99,,
anubias-barteri-coffeefolia,Anubias barteri coffeefolia,,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,2,deny,manual,16.99,,8.3
aponogeton-boivinianus,Aponogeton boivinianus,,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,16.99,,
caribsea-peace-river,CaribSea Peace River,,CaribSea,,Substrats,Eau Douce,TRUE,Size,5lbs,2267.96185,shopify,4,deny,manual,8.99,,4.14
caribsea-peace-river,,,,,,,,,20lbs,9071.8474,shopify,1,deny,manual,39.99,,20.22
rotala-indica,Rotala Indica,,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,100,shopify,0,deny,manual,12.99,,
kapas-root,Kapas Root,,AquaZen,,Wood,Eau Douce,TRUE,Size,S,100,shopify,23,deny,manual,12.99,,
kapas-root,,,,,,,,,M,0,shopify,0,deny,manual,22.99,,
pogostemon-erectus,Pogostemon Erectus,,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,100,shopify,1,deny,manual,12.99,,
azalea-wood-l,Azalea Wood L,,AquaZen,,Wood,,TRUE,Title,Default Title,725.747792,shopify,0,deny,manual,42.99,,
azalea-wood-l,,,,,,,,,,,,,,,,,
mopani-wood,Mopani Wood,,AquaZen,,Wood,Eau Douce,TRUE,Size,1 lbs,453.59237,shopify,50,deny,manual,8.99,,4.16
mopani-wood,,,,,,,,,,,,,,,,,
mopani-wood,,,,,,,,,,,,,,,,,
aquaforest-plug-rocks,AquaForest Plug Rocks,,AquaForest,,Entretien,Eau Salée,TRUE,Title,Default Title,0,shopify,2,deny,manual,19.99,,12.3
aquaforest-rock,AquaForest Rock,,AquaForest,,Roche,Eau Salée,TRUE,Size,1 lb,500,shopify,20,deny,manual,7.49,,3.76
aquaforest-rock,,,,,,,,,,,,,,,,,
desjardini-tang,Desjardini Tang,,AquaZen,,Poisson,"Eau Salée, Tang",FALSE,Title,Default Title,0,shopify,-3,deny,manual,110,,
black-leopard-wrasse,Black Leopard Wrasse,,AquaZen,,Poisson,"Eau Salée, Wrasse",FALSE,Title,Default Title,0,shopify,0,deny,manual,60,,
dispar-anthias,Dispar Anthias,,AquaZen,,Poisson,"Anthias, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,42,,
convict-tang,Convict Tang,,AquaZen,,Poisson,"Eau Salée, Tang",FALSE,Title,Default Title,0,shopify,0,deny,manual,79,,
trochus-snail,Trochus Snail,,AquaZen,,Invertébrés,"Eau Salée, Escargot",TRUE,Size,Unité,0,shopify,2,deny,manual,5.99,,
trochus-snail,,,,,,,,,10,0,shopify,0,deny,manual,50,,
fauna-marin-resine-di-mb-20,Fauna Marin Résine DI MB 20,,Fauna Marin,,Osmoseur + Accessoires,"Eau Douce, Eau Salée",TRUE,Size,650g,0,shopify,0,deny,manual,31.99,,22.39
sybon-refractometre,Sybon Refractomètre,,Sybon,,Test,Eau Salée,TRUE,Title,Default Title,300,shopify,1,deny,manual,84.99,,68.57
black-venuzuelan-corydora-corydoras-sp,Black Venuzuelan Corydora (Corydoras sp.),,AquaZen,,Poisson,"Catfish, Eau Douce",FALSE,Size,Unité,0,shopify,0,deny,manual,25.99,,
black-venuzuelan-corydora-corydoras-sp,,,,,,,,,4,0,shopify,0,deny,manual,100,,
manacapuru-albino-angelfish-pterophyllum-scalare,Manacapuru Albino Angelfish (Pterophyllum scalare),,AquaZen,,Poisson,"Cichlid, Eau Douce",FALSE,Title,Default Title,0,shopify,0,deny,manual,24.99,,
purple-harlequin-rasbora-trigonostigma-heteromorpha,Purple Harlequin Rasbora (Trigonostigma heteromorpha),,AquaZen,,Poisson,"Eau Douce, Rasbora",TRUE,Size,Unité,0,shopify,3,deny,manual,4.99,,
purple-harlequin-rasbora-trigonostigma-heteromorpha,,,,,,,,,10,0,shopify,0,deny,manual,40,,
galaxy-rasbora-celestichthys-margaritatus,Galaxy Rasbora (Celestichthys margaritatus),,AquaZen,,Poisson,"Eau Douce, Rasbora",FALSE,Size,Unité,0,shopify,0,deny,manual,6.99,,
galaxy-rasbora-celestichthys-margaritatus,,,,,,,,,10,0,shopify,0,deny,manual,60,,
bucephalandra-kedakang,Bucephalandra Kedakang,,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,0,deny,manual,22.99,,
rotala-rotundifolia-orange-juice,Rotala Rotundifolia 'Orange Juice',,AquaZen,,Plante,Eau Douce,TRUE,Title,Default Title,0,shopify,0,deny,manual,12.99,,5.54
yellow-clown-goby,Yellow Clown Goby,,AquaZen,,Poisson,"Eau Salée, Goby",FALSE,Title,Default Title,0,shopify,0,deny,manual,40,,22.5
chihiros-new-doctor-bluetooth,Chihiros NEW Doctor BlueTooth,,Chihiros,,Traitement,Eau Douce,TRUE,Title,Default Title,300,shopify,0,deny,manual,149.99,,70.34
chihiros-new-doctor-bluetooth,,,,,,,,,,,,,,,,,
chihiros-new-doctor-bluetooth,,,,,,,,,,,,,,,,,
chihiros-new-doctor-bluetooth,,,,,,,,,,,,,,,,,
chihiros-wrgbii-pro,Chihiros WRGB II PRO,,Chihiros,,Lumière,Eau Douce,TRUE,Size,WRGBII PRO 30,2000,shopify,1,deny,manual,349.99,,157.08
chihiros-wrgbii-pro,,,,,,,,,WRGBII PRO 60,2000,shopify,1,deny,manual,419.99,,226.01
chihiros-wrgbii-pro,,,,,,,,,WRGBII PRO 90,3000,shopify,0,deny,manual,579.99,,312.68
chihiros-wrgbii-pro,,,,,,,,,WRGBII PRO 120,3000,shopify,0,deny,manual,749.99,,399.42
chihiros-wrgbii-slim,Chihiros WRGB II SLIM,,Chihiros,,Lumière,Eau Douce,TRUE,Size,WRGB2 SLIM 30,1000,shopify,0,deny,manual,169.99,,94.27
chihiros-wrgbii-slim,,,,,,,,,WRGB2 SLIM 60,1500,shopify,1,deny,manual,249.99,,127.34
chihiros-wrgbii-slim,,,,,,,,,WRGB2 SLIM 90,2000,shopify,1,deny,manual,339.99,,170.42
chihiros-wrgbii-slim,,,,,,,,,WRGB2 SLIM 120,2000,shopify,0,deny,manual,459.99,,217.31
chihiros-a-series-ii,Chihiros A series II,,Chihiros,,Lumière,Eau Douce,TRUE,Size,301 30cm,1000,shopify,3,deny,manual,115.99,,49
chihiros-a-series-ii,,,,,,,,,451 45cm,1000,shopify,0,deny,manual,135.99,,55
chihiros-a-series-ii,,,,,,,,,601 60cm,1000,shopify,6,deny,manual,149.99,,61
chihiros-a-series-ii,,,,,,,,,901 90cm,1000,shopify,3,deny,manual,189.99,,74
chihiros-a-series-ii,,,,,,,,,1201 120cm,1000,shopify,1,deny,manual,219.99,,93
cherub-pygmy-angelfish,Cherub Pygmy Angelfish,,AquaZen,,Poisson,"Angelfish, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,78,,
bicolor-blenny,Bicolor Blenny,,AquaZen,,Poisson,"Blenny, Eau Salée",FALSE,Title,Default Title,0,shopify,0,deny,manual,40,,19.5
orange-spot-diamond-goby,Orange Spot Diamond Goby,,AquaZen,,Poisson,"Eau Salée, Goby",FALSE,Title,Default Title,0,shopify,0,deny,manual,45,,
rainfords-goby,Rainford's Goby,,AquaZen,,Poisson,"Eau Salée, Goby",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
fromia-starfish,Fromia Starfish,,AquaZen,,Invertébrés,"Eau Salée, Starfish",TRUE,Title,Default Title,0,shopify,0,deny,manual,45,,
chemi-pure-blue,,,,,,,,,312g,0,shopify,1,deny,manual,27.99,,17.74
java-fern-microsorum-pteropus,Java Fern (Microsorum pteropus),,AquaZen,,Plante,Eau Douce,FALSE,Title,Default Title,0,shopify,1,deny,manual,12.99,,
aquavitro-aquasolum,Aquavitro Aquasolum,,Aquavitro,,Substrats,Eau Douce,FALSE,Size,2kg,2000,shopify,0,deny,manual,27.99,,18.07
aquavitro-aquasolum,,,,,,,,,4kg,4000,shopify,0,deny,manual,50.99,,33.42
utter-chaos-zoa,Utter Chaos Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,continue,manual,35,,
rasta-zoa,Rasta Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,continue,manual,35,,
fire-ice-zoa,Fire & Ice Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
red-people-eater-zoa,Red People Eater Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
eagle-eye-zoa,Eagle Eye Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
red-zoa,Red Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
pink-zoa,Pink Zoa,,AquaZen,,Coral,"Soft Coral, Zoanthids",FALSE,Title,Default Title,0,shopify,0,deny,manual,35,,
24k-gold-banana-torch,24k Gold Banana Torch,,AquaZen,,Coral,"Euphyllia, LPS",TRUE,Size,1 Head,0,shopify,0,deny,manual,350,,
24k-gold-banana-torch,,,,,,,,,2 Heads,0,shopify,0,deny,manual,650,,
24k-gold-banana-torch,,,,,,,,,3 Heads,0,shopify,0,deny,manual,950,,
holy-grail-torch,Holy Grail Torch,,AquaZen,,Coral,"Euphyllia, LPS",TRUE,Size,1 Head,0,shopify,2,continue,manual,250,,
holy-grail-torch,,,,,,,,,2 Heads,0,shopify,1,continue,manual,450,,
dragon-soul-torch,Ultra Dragon Soul Torch,,AquaZen,,Coral,"Euphyllia, LPS",TRUE,Title,Default Title,0,shopify,2,deny,manual,175,,
dragon-soul-torch,,,,,,,,,,,,,,,,,
milka-stylophora,Milka Stylophora,,AquaZen,,Coral,"SPS, Stylophora",FALSE,Size,"1""",0,shopify,2,continue,manual,45,,
milka-stylophora,,,,,,,,,"2""",0,shopify,0,continue,manual,65,,
green-star-polyp-gsp,Green Star Polyp (GSP),,AquaZen,,Coral,Soft Coral,FALSE,Size,"2""",0,shopify,0,continue,manual,20,,
green-star-polyp-gsp,,,,,,,,,"3""",0,shopify,1,continue,manual,30,,
darth-maul-porites,Darth Maul Porites,,AquaZen,,Coral,"Porite, SPS",TRUE,Title,Default Title,0,shopify,1,continue,manual,35,,
green-pocillopora,Green Pocillopora,,AquaZen,,Coral,"Pocillopora, SPS",TRUE,Size,"1""",0,shopify,1,deny,manual,25,,
green-pocillopora,,,,,,,,,"2""",0,shopify,2,deny,manual,35,,
red-discosoma,Red Discosoma,,AquaZen,,Coral,"Mushroom, Soft Coral",FALSE,Size,1 Head,0,shopify,1,deny,manual,20,,
red-discosoma,,,,,,,,,2 Heads,0,shopify,1,deny,manual,35,,
red-discosoma,,,,,,,,,3 Heads,0,shopify,0,deny,manual,45,,
pink-blue-ricordea-yuma,Pink & Blue Ricordea Yuma,,AquaZen,,Coral,"Mushroom, Soft Coral",TRUE,Title,Default Title,0,shopify,4,deny,manual,35,,
pink-blue-ricordea-yuma,,,,,,,,,,,,,,,,,
toxic-green-montipora,Toxic Green Montipora,,AquaZen,,Coral,"Montipora, SPS",FALSE,Size,"1""",0,shopify,3,deny,manual,35,,
toxic-green-montipora,,,,,,,,,"1.5""",0,shopify,0,deny,manual,45,,
toxic-green-montipora,,,,,,,,,"2""",0,shopify,0,deny,manual,55,,
red-montipora,Red Montipora,,AquaZen,,Coral,"Montipora, SPS",FALSE,Size,"1""",0,shopify,1,deny,manual,20,,
red-montipora,,,,,,,,,"2""",0,shopify,2,deny,manual,35,,
bubble-gum-digitata,Bubble Gum Digitata,,AquaZen,,Coral,"Montipora, SPS",FALSE,Size,"1""",0,shopify,1,continue,manual,35,,
bubble-gum-digitata,,,,,,,,,"2""",0,shopify,2,continue,manual,45,,
ghost-hammer,Ghost Hammer,,AquaZen,,Coral,"Euphyllia, LPS",FALSE,Title,Default Title,0,shopify,1,deny,manual,80,,
holy-grail-hammer,Holy Grail Hammer,,AquaZen,,Coral,"Euphyllia, LPS",TRUE,Size,1 Head,0,shopify,0,deny,manual,80,,
holy-grail-hammer,,,,,,,,,2 Heads,0,shopify,0,deny,manual,150,,
pink-frogspawn,Pink Frogspawn,,AquaZen,,Coral,"Euphyllia, LPS",FALSE,Size,1 Head,0,shopify,1,deny,manual,65,,
pink-cyphastrea,Pink Cyphastrea,,AquaZen,,Coral,"Cyphastrea, LPS",FALSE,Size,"1""",0,shopify,0,deny,manual,35,,
pink-cyphastrea,,,,,,,,,,,,,,,,,
powder-blue-chalice,Powder Blue Chalice,,AquaZen,,Coral,"Chalice, LPS",FALSE,Size,"1"" - 1.5""",0,shopify,2,continue,manual,35,,
powder-blue-chalice,,,,,,,,,,,,,,,,,
powder-blue-chalice,,,,,,,,,,,,,,,,,
green-deepwater-acropora,Acropora Suharsonoi,,AquaZen,,Coral,"Acropora, SPS",TRUE,Size,"1""",0,shopify,0,deny,manual,10,,
green-acopora,Toxic Green Acropora Florida,,AquaZen,,Coral,"Acropora, SPS",TRUE,Size,"1""",0,shopify,1,continue,manual,10,,
green-acopora,,,,,,,,,"2""",0,shopify,1,continue,manual,45,,
green-acopora,,,,,,,,,"3""",0,shopify,1,continue,manual,60,,
montipora-setosa,Montipora Setosa,,AquaZen,,Coral,"Montipora, SPS",TRUE,Size,"1""",0,shopify,2,continue,manual,10,,
montipora-setosa,,,,,,,,,"2""",0,shopify,1,continue,manual,55,,
golden-pencilfish-nannostomus-beckfordi,Golden Pencilfish (Nannostomus beckfordi),,AquaZen,,Poisson,"Eau Douce, Pencilfish",TRUE,Title,Default Title,0,shopify,48,deny,manual,5.99,,
